Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST5655,54,133711,762840,887,24,No
CUST5656,50,91009,200776,732,12,No
CUST5657,44,94577,403707,793,60,No
CUST5658,36,33098,189601,761,36,No
CUST5659,31,47283,604745,384,12,Yes
CUST5660,58,127751,423910,454,36,Yes
CUST5661,54,59275,510395,560,60,Yes
CUST5662,58,93619,475543,520,24,Yes
CUST5663,29,75441,225577,408,48,No
CUST5664,50,38442,419076,839,60,No
CUST5665,44,27958,372489,529,24,Yes
CUST5666,60,97424,692167,769,48,No
CUST5667,52,62115,484291,802,12,No
CUST5668,24,139800,194314,386,12,Yes
CUST5669,38,32337,519046,440,24,Yes
CUST5670,39,135712,82739,884,36,No
CUST5671,34,141610,292275,776,12,No
CUST5672,30,52956,132130,522,36,Yes
CUST5673,55,42739,336011,742,24,No
CUST5674,51,147191,275732,789,24,Yes
CUST5675,21,90343,448659,553,12,No
CUST5676,35,87705,372606,400,48,Yes
CUST5677,40,142569,412641,397,36,No
CUST5678,43,65078,390663,628,48,No
CUST5679,25,47013,533638,824,60,Yes
CUST5680,46,126839,529840,543,12,No
CUST5681,33,69489,738220,470,12,No
CUST5682,52,120513,505977,794,48,No
CUST5683,51,51557,691020,459,48,Yes
CUST5684,22,38394,695742,727,24,No
CUST5685,50,31932,461184,813,48,No
CUST5686,48,109797,108317,489,24,No
CUST5687,29,24598,720446,334,60,Yes
CUST5688,58,34832,762245,496,60,No
CUST5689,25,98079,590614,874,24,No
CUST5690,50,57573,195469,863,48,No
CUST5691,49,50821,173283,349,60,No
CUST5692,27,110865,494869,852,12,No
CUST5693,47,41199,73123,842,48,No
CUST5694,36,72156,282094,844,48,Yes
CUST5695,45,31122,304916,856,48,Yes
CUST5696,49,115619,767907,499,60,Yes
CUST5697,28,51783,582867,715,24,No
CUST5698,44,26371,612457,878,60,No
CUST5699,39,57439,573911,583,48,No
CUST5700,47,27036,576035,695,60,No
CUST5701,39,119658,763491,428,60,Yes
CUST5702,57,82227,295839,700,24,No
CUST5703,34,128969,493776,479,12,Yes
CUST5704,48,67983,162898,308,24,No
CUST5705,57,104408,115414,339,60,Yes
CUST5706,26,92204,573212,411,60,Yes
CUST5707,44,75747,675096,417,36,No
CUST5708,23,71109,710327,661,48,No
CUST5709,26,25364,212319,594,12,Yes
CUST5710,38,149158,104462,349,48,Yes
CUST5711,31,36998,532639,660,60,Yes
CUST5712,27,145291,702862,844,60,No
CUST5713,48,146180,90169,827,12,No
CUST5714,39,51124,566414,571,36,Yes
CUST5715,48,120732,75306,631,12,No
CUST5716,47,34953,675314,332,36,Yes
CUST5717,24,115961,256077,584,36,No
CUST5718,33,140586,610937,718,60,No
CUST5719,23,81874,789596,412,60,Yes
CUST5720,57,116643,689038,394,24,Yes
CUST5721,26,42004,375204,325,24,Yes
CUST5722,44,24399,346431,754,48,No
CUST5723,34,110014,640035,797,48,No
CUST5724,51,29964,224754,324,24,Yes
CUST5725,24,50474,514809,698,12,Yes
CUST5726,58,86538,786255,785,36,No
CUST5727,33,79147,154252,835,36,No
CUST5728,37,33263,91733,496,48,Yes
CUST5729,38,57489,465459,589,12,Yes
CUST5730,59,63540,649210,740,12,No
CUST5731,43,111077,486623,858,24,No
CUST5732,26,142084,362857,850,12,No
CUST5733,40,147096,66754,394,12,Yes
CUST5734,58,109760,360245,305,36,Yes
CUST5735,50,28749,234008,827,60,No
CUST5736,48,25701,193879,606,12,No
CUST5737,23,52126,80684,456,24,No
CUST5738,52,68753,659733,749,12,No
CUST5739,60,119581,399560,539,48,Yes
CUST5740,45,41029,74358,796,36,No
CUST5741,55,24826,128349,868,60,No
CUST5742,50,133568,183433,824,48,No
CUST5743,47,122151,593580,453,36,Yes
CUST5744,24,85930,676898,713,36,No
CUST5745,28,112054,488836,824,24,Yes
CUST5746,39,79123,169197,840,48,No
CUST5747,42,27004,423553,484,60,Yes
CUST5748,37,118697,633749,314,24,Yes
CUST5749,36,60740,708682,442,24,Yes
CUST5750,41,96656,446426,517,24,Yes
CUST5751,45,139017,274380,309,24,Yes
CUST5752,60,141644,718102,802,48,No
CUST5753,25,97906,187850,437,12,Yes
CUST5754,51,147926,773109,400,36,No
CUST5755,49,124649,569797,344,36,Yes
CUST5756,51,93669,726748,383,24,No
CUST5757,35,100809,535468,753,36,No
CUST5758,38,36540,147111,343,60,No
CUST5759,21,21157,584862,345,24,No
CUST5760,22,80812,515100,361,60,Yes
CUST5761,45,62044,449797,645,48,No
CUST5762,49,139046,285079,406,24,Yes
CUST5763,25,54907,642825,673,60,No
CUST5764,28,45099,109675,665,12,No
CUST5765,44,39507,404123,444,12,Yes
CUST5766,31,64376,313361,788,60,No
CUST5767,44,34511,566337,611,36,No
CUST5768,23,73409,587076,614,48,No
CUST5769,40,84601,475390,755,60,No
CUST5770,38,75627,723283,426,12,No
CUST5771,47,133780,515701,662,12,No
CUST5772,39,47069,106371,334,60,No
CUST5773,37,123046,524541,446,36,No
CUST5774,33,31006,250390,376,36,Yes
CUST5775,26,124993,366795,878,24,No
CUST5776,31,148109,794151,732,60,Yes
CUST5777,53,45602,569459,612,12,Yes
CUST5778,43,38333,799223,345,36,No
CUST5779,38,111778,789010,875,12,No
CUST5780,29,74678,350521,686,60,Yes
CUST5781,40,36445,276020,588,60,Yes
CUST5782,51,96267,772889,542,12,Yes
CUST5783,40,59690,248604,343,12,Yes
CUST5784,23,133091,460262,771,60,No
CUST5785,40,101993,234737,555,60,Yes
CUST5786,47,67261,678639,846,12,No
CUST5787,49,33685,131270,624,12,Yes
CUST5788,44,117474,646577,790,24,No
CUST5789,58,69587,70105,524,12,Yes
CUST5790,31,69872,366198,622,60,Yes
CUST5791,60,78853,495976,866,36,Yes
CUST5792,39,102978,338113,432,24,Yes
CUST5793,21,66981,176820,390,48,Yes
CUST5794,31,66858,544654,364,24,No
CUST5795,39,76226,591589,695,24,Yes
CUST5796,58,130219,164031,780,60,No
CUST5797,31,121266,568327,406,48,Yes
CUST5798,43,40576,275863,734,60,No
CUST5799,33,77169,316110,751,48,No
CUST5800,30,52707,525492,712,36,No
CUST5801,23,20515,54479,335,24,Yes
CUST5802,59,78340,795734,541,36,Yes
CUST5803,54,84815,544270,851,12,No
CUST5804,35,88932,343108,338,48,Yes
CUST5805,58,122676,672641,483,60,No
CUST5806,32,68473,489703,637,48,Yes
CUST5807,56,59574,278209,696,12,No
CUST5808,48,22114,551586,502,12,Yes
CUST5809,43,130470,444464,358,36,Yes
CUST5810,59,96323,108669,335,12,Yes
CUST5811,26,143954,218163,503,60,Yes
CUST5812,35,60868,528293,405,48,Yes
CUST5813,43,126411,325611,694,48,No
CUST5814,43,107892,527371,454,24,Yes
CUST5815,35,65309,567508,406,48,No
CUST5816,54,102243,679417,772,12,Yes
CUST5817,39,47459,89421,662,36,No
CUST5818,45,29062,235434,590,60,Yes
CUST5819,56,136725,559697,596,24,Yes
CUST5820,37,114039,395269,548,48,Yes
CUST5821,47,43155,207200,720,24,No
CUST5822,55,80767,564044,458,48,Yes
CUST5823,60,143752,112478,717,12,No
CUST5824,33,53331,125144,855,60,No
CUST5825,45,69696,92565,625,24,No
CUST5826,46,71144,303427,759,36,No
CUST5827,57,79919,760041,558,36,Yes
CUST5828,47,116643,706134,475,48,No
CUST5829,28,21848,708315,341,24,Yes
CUST5830,46,55020,198004,657,24,Yes
CUST5831,48,146080,50022,407,60,Yes
CUST5832,34,48345,358709,802,48,Yes
CUST5833,44,140088,675372,630,12,No
CUST5834,28,138121,348457,711,60,No
CUST5835,23,24335,52477,859,24,No
CUST5836,36,33838,322379,494,24,Yes
CUST5837,41,142433,702851,406,24,Yes
CUST5838,35,132383,508484,324,12,Yes
CUST5839,54,143877,681114,867,24,No
CUST5840,24,61969,765223,317,60,Yes
CUST5841,30,51791,669941,697,36,Yes
CUST5842,25,88916,489033,760,12,Yes
CUST5843,27,84516,198392,499,12,No
CUST5844,33,115294,525195,776,36,Yes
CUST5845,60,131188,703147,603,48,No
CUST5846,35,86298,168987,603,60,No
CUST5847,42,134321,114958,539,12,Yes
CUST5848,36,77835,579990,329,60,No
CUST5849,31,74126,189646,542,60,No
CUST5850,26,61297,383027,793,60,No
CUST5851,33,148748,750840,752,24,No
CUST5852,27,70679,627022,638,12,No
CUST5853,32,67243,74014,673,24,No
CUST5854,53,56720,292068,350,48,Yes
CUST5855,35,52544,719364,826,36,No
CUST5856,26,72615,160260,698,60,No
CUST5857,28,87550,311973,634,24,No
CUST5858,35,143378,376562,670,60,Yes
CUST5859,49,28988,641713,562,60,No
CUST5860,52,84409,344128,439,48,Yes
CUST5861,43,132237,281584,422,48,No
CUST5862,59,71013,234901,378,48,Yes
CUST5863,28,125065,594700,390,36,No
CUST5864,52,149999,446909,569,60,No
CUST5865,41,24280,70810,842,36,No
CUST5866,50,125666,335556,827,12,No
CUST5867,47,87464,607614,857,12,No
CUST5868,43,142845,305725,510,48,No
CUST5869,28,125019,537973,514,24,Yes
CUST5870,55,125388,786615,395,12,Yes
CUST5871,24,40439,59093,526,12,Yes
CUST5872,52,130075,614190,618,24,Yes
CUST5873,26,86115,751832,463,12,Yes
CUST5874,59,129652,510354,787,24,No
CUST5875,59,135349,175901,775,36,No
CUST5876,60,102279,324848,413,36,No
CUST5877,36,104140,415091,351,36,Yes
CUST5878,40,41304,512039,448,12,Yes
CUST5879,22,60628,401278,555,36,Yes
CUST5880,49,118872,503406,592,24,Yes
CUST5881,26,107175,335652,408,48,Yes
CUST5882,27,139452,655536,597,48,Yes
CUST5883,44,38890,400534,355,48,Yes
CUST5884,53,134349,743286,500,24,No
CUST5885,48,41111,773733,478,12,No
CUST5886,24,26349,380439,443,12,No
CUST5887,33,93558,359023,780,24,No
CUST5888,29,21920,761686,326,12,Yes
CUST5889,32,21491,365842,825,48,No
CUST5890,48,39033,772985,813,12,No
CUST5891,54,66977,535447,647,24,Yes
CUST5892,43,131716,597018,352,48,Yes
CUST5893,25,47583,473261,798,24,No
CUST5894,36,105982,159142,311,48,No
CUST5895,35,135484,126190,636,48,Yes
CUST5896,40,137702,384433,313,36,Yes
CUST5897,37,81862,232829,481,12,Yes
CUST5898,50,31788,99313,890,24,No
CUST5899,27,90212,351528,453,60,Yes
CUST5900,55,131185,410309,695,36,No
CUST5901,21,41933,565352,321,60,Yes
CUST5902,45,41677,289811,727,60,No
CUST5903,31,51028,379472,870,36,No
CUST5904,54,76879,520450,887,48,No
CUST5905,43,54236,752854,337,12,Yes
CUST5906,30,65268,324974,332,24,Yes
CUST5907,22,124074,209902,850,36,No
CUST5908,55,76623,71472,538,24,Yes
CUST5909,40,26498,404947,802,12,No
CUST5910,53,36124,572472,864,60,No
CUST5911,47,95988,267344,842,48,No
CUST5912,26,117590,743449,592,24,No
CUST5913,52,123666,556226,639,36,No
CUST5914,23,92075,366733,366,48,Yes
CUST5915,34,96338,264198,404,24,Yes
CUST5916,42,55792,433931,633,12,No
CUST5917,41,25174,100194,637,48,Yes
CUST5918,28,51103,103819,495,24,Yes
CUST5919,44,42934,591777,614,12,No
CUST5920,50,84913,479022,725,60,No
CUST5921,59,48547,727240,640,12,No
CUST5922,41,96827,773583,829,60,No
CUST5923,49,134293,441580,520,48,Yes
CUST5924,27,50677,77345,470,36,Yes
CUST5925,49,41606,527217,517,36,Yes
CUST5926,46,25129,713233,341,60,No
CUST5927,21,83260,660220,668,36,Yes
CUST5928,34,112842,230076,724,36,Yes
CUST5929,26,148734,304927,520,60,Yes
CUST5930,22,104685,403244,888,48,No
CUST5931,46,67629,186317,349,36,No
CUST5932,55,122751,781728,513,48,Yes
CUST5933,57,143920,767830,708,48,No
CUST5934,58,80101,476633,638,48,No
CUST5935,42,43168,480191,338,60,Yes
CUST5936,54,118828,587414,603,12,Yes
CUST5937,51,46592,605768,683,36,Yes
CUST5938,59,62734,132877,636,36,No
CUST5939,21,51807,153384,457,36,No
CUST5940,44,79696,251075,448,60,Yes
CUST5941,26,31562,374467,641,36,No
CUST5942,24,71920,458976,395,48,Yes
CUST5943,38,96344,414757,685,12,No
CUST5944,38,149801,220540,573,36,Yes
CUST5945,33,27184,697209,879,24,No
CUST5946,49,44470,246508,866,12,No
CUST5947,28,40489,591629,321,36,No
CUST5948,53,65883,553975,377,36,Yes
CUST5949,30,110816,310338,325,24,Yes
CUST5950,45,30355,292892,700,12,No
CUST5951,32,33801,440382,536,36,No
CUST5952,43,135874,593822,687,36,No
CUST5953,45,28983,669069,479,12,Yes
CUST5954,42,42924,642634,828,36,No
CUST5955,34,81976,603754,673,48,No
CUST5956,32,33707,726078,466,48,No
CUST5957,53,66345,296077,632,24,No
CUST5958,25,144856,786053,404,12,Yes
CUST5959,50,22525,780095,792,12,Yes
CUST5960,39,133138,580644,557,48,Yes
CUST5961,44,127733,601830,736,24,No
CUST5962,49,113464,585965,603,48,No
CUST5963,50,133472,275087,567,24,No
CUST5964,27,112168,710543,826,36,No
CUST5965,29,68236,622294,660,60,No
CUST5966,41,86963,695170,364,12,Yes
CUST5967,44,21629,643723,320,24,No
CUST5968,23,125278,134839,356,60,Yes
CUST5969,40,36116,716896,655,24,Yes
CUST5970,53,29520,511913,321,60,Yes
CUST5971,38,57905,321171,784,48,No
CUST5972,33,102497,304906,686,48,No
CUST5973,30,115482,775624,415,24,Yes
CUST5974,48,39014,55941,856,12,Yes
CUST5975,56,24071,701661,647,36,Yes
CUST5976,57,57340,262096,797,12,No
CUST5977,25,104460,605529,445,12,Yes
CUST5978,27,27945,148386,836,12,No
CUST5979,51,70667,52027,448,48,No
CUST5980,35,49673,67626,807,60,No
CUST5981,31,23725,515589,675,36,Yes
CUST5982,47,124127,474035,521,48,Yes
CUST5983,48,49616,303607,370,24,Yes
CUST5984,39,127116,736330,509,12,Yes
CUST5985,40,51337,464848,627,36,Yes
CUST5986,30,45282,763101,877,24,No
CUST5987,32,33069,537693,414,24,Yes
CUST5988,24,132688,442993,569,24,No
CUST5989,27,49963,579252,649,24,No
CUST5990,57,81996,282811,538,60,Yes
CUST5991,28,112933,680701,595,12,Yes
CUST5992,25,105207,784897,359,24,No
CUST5993,56,145785,584364,662,24,No
CUST5994,44,88709,673654,339,48,No
CUST5995,26,36230,237295,449,36,No
CUST5996,51,43035,691419,659,12,No
CUST5997,54,54183,350241,400,36,Yes
CUST5998,49,111290,611951,561,60,Yes
CUST5999,56,26733,136195,392,36,Yes
CUST6000,58,115721,311338,547,24,No
